年,月,日,時,波高,週期,波向,風速,風向
2025,6,24,10,0.54,4.2,78.0,3.9,232.0
2025,6,24,11,0.4,4.1,281.0,4.5,234.0
2025,6,24,12,0.36,4.2,281.0,4.8,235.0
2025,6,24,13,0.4,4.1,270.0,5.2,249.0
2025,6,24,14,0.35,4.0,270.0,5.5,251.0
2025,6,24,15,0.35,3.8,270.0,6.0,252.0
2025,6,24,16,0.47,3.5,281.0,5.0,240.0
2025,6,24,17,0.47,3.8,281.0,4.1,246.0
2025,6,24,18,0.47,3.9,236.0,3.9,233.0
2025,6,24,19,0.42,3.7,270.0,3.5,241.0
2025,6,24,20,0.45,3.8,292.0,2.8,225.0
2025,6,24,21,0.4,3.8,281.0,3.5,222.0
2025,6,24,22,0.32,3.8,281.0,3.7,225.0
2025,6,24,23,0.34,3.9,292.0,4.5,225.0
2025,6,25,0,0.28,3.9,270.0,4.2,224.0
2025,6,25,1,0.29,3.8,303.0,3.3,198.0
2025,6,25,2,0.29,3.8,303.0,3.9,190.0
2025,6,25,3,0.27,3.9,303.0,3.3,174.0
2025,6,25,4,0.3,3.9,281.0,4.2,179.0
2025,6,25,5,0.34,3.7,303.0,3.9,168.0
2025,6,25,6,0.3,3.9,281.0,2.9,171.0
2025,6,25,11,0.29,4.1,22.0,2.1,300.0
2025,6,25,12,0.23,3.9,270.0,2.1,283.0
2025,6,25,13,0.25,3.9,270.0,3.0,282.0
2025,6,25,15,0.24,4.2,258.0,2.8,284.0
2025,6,25,16,0.21,4.1,236.0,1.9,298.0
2025,6,25,17,0.26,4.3,236.0,1.5,282.0
2025,6,25,19,0.28,4.1,22.0,1.1,202.0
2025,6,25,20,0.26,3.9,303.0,4.1,148.0
2025,6,25,21,0.24,3.9,90.0,4.5,145.0
2025,6,25,22,0.22,3.9,326.0,2.4,149.0
2025,6,25,23,0.26,4.2,315.0,1.9,175.0
2025,6,26,0,0.22,4.1,247.0,3.3,163.0
2025,6,26,1,0.25,4.3,270.0,3.5,162.0
2025,6,26,2,0.22,4.3,270.0,4.2,148.0
2025,6,26,3,0.22,4.7,236.0,4.2,154.0
2025,6,26,5,0.3,4.8,247.0,4.5,140.0
2025,6,26,6,0.21,4.3,236.0,4.5,154.0
2025,6,26,8,0.3,4.7,45.0,1.5,159.0
2025,6,26,10,0.28,4.4,236.0,2.0,344.0
2025,6,26,11,0.31,4.6,247.0,3.5,352.0
2025,6,26,12,0.27,4.4,247.0,3.0,356.0
2025,6,26,13,0.31,4.5,258.0,3.0,341.0
2025,6,26,14,0.29,4.5,292.0,3.1,348.0
2025,6,26,15,0.28,4.6,337.0,3.9,347.0
2025,6,26,16,0.29,4.5,258.0,3.7,345.0
2025,6,26,17,0.26,4.6,247.0,3.2,347.0
2025,6,26,18,0.25,4.3,247.0,2.7,332.0
2025,6,26,19,0.28,4.5,247.0,1.8,281.0
2025,6,26,20,0.33,4.7,0.0,3.2,218.0
2025,6,26,21,0.3,4.0,247.0,7.6,141.0
2025,6,26,22,0.4,3.2,112.0,6.7,131.0
2025,6,26,23,0.27,4.8,247.0,7.9,168.0
2025,6,27,0,0.31,4.4,236.0,4.9,171.0
2025,6,27,1,0.26,4.8,258.0,3.8,168.0
2025,6,27,5,0.33,5.4,225.0,5.1,154.0
2025,6,27,6,0.23,5.1,258.0,4.1,150.0
2025,6,27,7,0.21,4.7,258.0,3.4,170.0
2025,6,27,8,0.36,5.1,33.0,3.3,167.0
2025,6,27,11,0.31,4.6,270.0,2.4,342.0
2025,6,27,12,0.27,4.4,258.0,2.6,319.0
2025,6,27,13,0.3,4.7,45.0,3.3,315.0
2025,6,27,14,0.3,4.3,270.0,3.4,321.0
2025,6,27,15,0.24,4.6,292.0,3.3,312.0
2025,6,27,16,0.24,4.7,270.0,2.4,4.0
2025,6,27,17,0.26,4.3,270.0,2.5,87.0
2025,6,27,19,0.32,4.6,236.0,2.4,163.0
2025,6,27,20,0.24,4.4,258.0,1.2,216.0
2025,6,27,21,0.27,4.3,281.0,1.5,100.0
2025,6,27,23,0.23,4.6,270.0,2.6,149.0
2025,6,28,0,0.22,4.8,258.0,5.8,154.0
2025,6,28,1,0.26,5.1,258.0,4.2,162.0
2025,6,28,2,0.24,4.9,247.0,5.1,174.0
2025,6,28,3,0.26,5.4,236.0,4.3,159.0
2025,6,28,5,0.24,4.9,236.0,4.2,150.0
2025,6,28,7,0.22,4.6,258.0,1.6,174.0
2025,6,28,10,0.25,4.4,258.0,2.2,22.0
2025,6,28,11,0.27,4.0,247.0,4.3,324.0
2025,6,28,12,0.31,4.1,270.0,4.2,322.0
2025,6,28,13,0.28,4.2,45.0,4.5,320.0
2025,6,28,14,0.31,4.2,202.0,5.5,307.0
2025,6,28,15,0.23,4.0,281.0,4.8,301.0
2025,6,28,16,0.25,3.9,258.0,4.4,316.0
2025,6,28,17,0.21,3.9,303.0,3.5,321.0
2025,6,28,18,0.26,4.5,236.0,3.0,338.0
2025,6,28,19,0.24,4.2,292.0,1.9,353.0
2025,6,28,21,0.24,4.4,258.0,1.4,38.0
2025,6,28,22,0.22,4.0,281.0,1.4,17.0
2025,6,28,23,0.28,4.4,45.0,1.4,33.0
2025,6,29,0,0.23,4.3,247.0,1.8,28.0
2025,6,29,2,0.25,4.8,258.0,1.4,33.0
2025,6,29,3,0.21,4.4,258.0,2.1,61.0
2025,6,29,4,0.21,4.8,270.0,1.5,30.0
2025,6,29,8,0.38,4.7,11.0,2.6,52.0
2025,6,29,9,0.3,5.4,22.0,2.2,44.0
2025,6,29,10,0.23,4.7,258.0,2.5,23.0
2025,6,29,11,0.24,4.6,247.0,3.3,350.0
2025,6,29,12,0.24,4.5,270.0,4.0,342.0
2025,6,29,13,0.26,4.3,281.0,5.6,343.0
2025,6,29,14,0.29,3.5,11.0,6.5,335.0
2025,6,29,15,0.41,3.3,0.0,6.2,340.0
2025,6,29,16,0.39,3.2,0.0,5.3,340.0
2025,6,29,17,0.42,3.3,11.0,4.0,332.0
2025,6,29,18,0.33,3.3,22.0,3.4,3.0
2025,6,29,19,0.33,3.6,45.0,3.2,23.0
2025,6,29,20,0.36,4.5,45.0,3.9,69.0
2025,6,29,21,0.22,3.8,33.0,1.7,50.0
2025,6,29,22,0.26,3.9,56.0,1.4,110.0
2025,6,29,23,0.25,4.1,258.0,1.7,163.0
2025,6,30,0,0.3,3.9,45.0,1.4,150.0
2025,6,30,1,0.27,4.1,45.0,3.2,150.0
2025,6,30,2,0.25,4.0,33.0,2.8,160.0
2025,6,30,3,0.29,4.0,33.0,2.6,160.0
2025,6,30,4,0.3,4.4,270.0,3.1,167.0
2025,6,30,5,0.37,4.7,22.0,3.1,159.0
2025,6,30,6,0.35,4.4,22.0,2.5,161.0
2025,6,30,7,0.28,4.3,33.0,2.6,183.0
2025,6,30,8,0.33,4.4,67.0,1.9,184.0
2025,6,30,10,0.32,4.0,0.0,1.7,312.0
2025,6,30,11,0.29,3.9,33.0,1.5,275.0
2025,6,30,12,0.33,3.9,270.0,3.3,325.0
2025,6,30,13,0.31,3.8,258.0,4.0,323.0
2025,6,30,14,0.35,3.7,247.0,5.0,317.0
2025,6,30,15,0.36,3.5,11.0,5.2,317.0
2025,6,30,16,0.36,3.4,337.0,5.0,320.0
2025,6,30,17,0.38,3.8,270.0,4.8,334.0
2025,6,30,18,0.31,3.6,281.0,3.1,353.0
2025,6,30,19,0.32,3.8,236.0,2.2,25.0
2025,6,30,20,0.28,3.6,56.0,1.4,347.0
2025,6,30,21,0.33,4.1,236.0,1.1,294.0
2025,6,30,23,0.31,3.8,348.0,2.7,263.0
2025,7,1,0,0.34,3.8,348.0,2.9,267.0
2025,7,1,1,0.35,3.8,22.0,1.8,264.0
2025,7,1,4,0.29,3.9,247.0,2.4,225.0
2025,7,1,5,0.34,4.1,11.0,2.9,193.0
2025,7,1,6,0.3,4.2,11.0,2.4,188.0
2025,7,1,7,0.28,4.2,33.0,2.4,189.0
2025,7,1,9,0.34,4.2,33.0,1.8,305.0
2025,7,1,10,0.38,4.3,236.0,2.8,300.0
2025,7,1,11,0.3,4.3,11.0,3.5,303.0
2025,7,1,12,0.29,4.1,0.0,4.2,297.0
2025,7,1,13,0.31,4.2,11.0,4.8,315.0
2025,7,1,14,0.33,4.2,337.0,4.8,316.0
2025,7,1,15,0.41,4.4,247.0,4.3,331.0
2025,7,1,16,0.32,4.2,337.0,4.0,348.0
2025,7,1,17,0.31,4.3,326.0,3.7,347.0
2025,7,1,18,0.31,4.0,22.0,2.9,9.0
2025,7,1,19,0.39,4.2,225.0,3.1,22.0
2025,7,1,20,0.33,4.3,247.0,1.9,357.0
2025,7,1,21,0.3,4.2,11.0,1.4,324.0
2025,7,1,22,0.3,4.0,11.0,2.5,265.0
2025,7,1,23,0.33,4.0,0.0,3.5,253.0
2025,7,2,0,0.34,4.0,11.0,2.9,267.0
2025,7,2,1,0.37,4.0,0.0,1.1,274.0
2025,7,2,2,0.34,3.9,22.0,1.4,297.0
2025,7,2,4,0.37,4.2,22.0,3.0,169.0
2025,7,2,5,0.47,4.6,258.0,2.7,160.0
2025,7,2,6,0.54,4.7,33.0,2.9,161.0
2025,7,2,7,0.56,4.9,11.0,2.6,163.0
2025,7,2,9,0.49,4.5,22.0,1.1,166.0
2025,7,2,10,0.45,4.5,0.0,2.5,301.0
2025,7,2,11,0.45,4.4,22.0,4.6,327.0
2025,7,2,12,0.46,4.4,0.0,4.9,327.0
2025,7,2,14,0.44,4.1,0.0,4.4,328.0
2025,7,2,15,0.46,4.1,11.0,3.7,312.0
2025,7,2,16,0.45,4.0,11.0,3.6,328.0
2025,7,2,17,0.52,4.2,337.0,2.8,306.0
2025,7,2,18,1.0,5.4,11.0,2.5,326.0
2025,7,2,20,0.95,5.2,348.0,2.0,197.0
2025,7,2,21,0.91,5.3,11.0,4.6,200.0
2025,7,2,22,1.08,5.4,22.0,5.5,181.0
2025,7,2,23,1.07,5.6,22.0,3.9,196.0
2025,7,3,0,0.93,5.4,11.0,3.0,194.0
2025,7,3,1,0.92,5.4,11.0,3.0,197.0
2025,7,3,2,0.93,5.3,0.0,3.7,193.0
2025,7,3,3,0.98,5.3,11.0,4.2,193.0
2025,7,3,4,1.09,5.4,11.0,4.0,181.0
2025,7,3,5,0.94,5.4,11.0,3.3,161.0
2025,7,3,6,0.88,5.3,22.0,3.1,162.0
2025,7,3,7,0.69,5.0,22.0,3.2,168.0
2025,7,3,8,0.63,4.9,11.0,2.5,167.0
2025,7,3,10,0.54,4.7,11.0,1.7,303.0
2025,7,3,11,0.53,4.7,22.0,3.6,317.0
2025,7,3,12,0.57,4.7,22.0,4.9,327.0
2025,7,3,14,0.59,4.2,0.0,6.4,353.0
2025,7,3,15,0.76,4.3,11.0,6.8,359.0
2025,7,3,16,0.89,4.3,11.0,6.6,2.0
2025,7,3,17,0.77,4.2,0.0,6.1,350.0
2025,7,3,18,0.88,4.3,22.0,4.8,348.0
2025,7,3,19,0.91,4.6,11.0,4.4,338.0
2025,7,3,20,0.94,5.0,0.0,3.3,344.0
2025,7,3,22,0.99,5.1,11.0,1.4,269.0
2025,7,3,23,1.02,5.2,11.0,1.3,264.0
2025,7,4,0,1.06,5.2,33.0,5.0,207.0
2025,7,4,1,0.88,5.1,11.0,5.4,200.0
2025,7,4,2,0.93,5.3,22.0,5.0,186.0
2025,7,4,3,0.87,5.4,11.0,5.4,170.0
2025,7,4,4,0.81,5.4,33.0,5.2,167.0
2025,7,4,5,0.75,5.4,11.0,5.7,179.0
2025,7,4,6,0.77,5.3,0.0,5.9,185.0
2025,7,4,7,0.75,5.3,0.0,5.4,189.0
2025,7,4,8,0.64,5.0,0.0,4.7,194.0
2025,7,4,9,0.5,4.7,348.0,4.2,218.0
2025,7,4,10,0.55,4.9,0.0,4.7,249.0
2025,7,4,11,0.49,4.6,11.0,5.0,252.0
2025,7,4,12,0.5,4.9,22.0,4.8,262.0
2025,7,4,13,0.51,4.7,326.0,5.6,258.0
2025,7,4,14,0.47,4.7,348.0,4.9,268.0
2025,7,4,15,0.51,4.7,348.0,4.5,276.0
2025,7,4,16,0.48,4.5,0.0,4.7,276.0
2025,7,4,19,0.47,4.0,258.0,10.1,203.0
2025,7,4,20,0.65,3.5,225.0,6.9,183.0
2025,7,4,21,0.58,3.7,225.0,3.5,153.0
2025,7,4,22,0.61,4.4,11.0,2.4,124.0
2025,7,4,23,0.55,4.6,258.0,2.4,162.0
2025,7,5,0,0.6,4.9,303.0,3.4,167.0
2025,7,5,1,0.65,5.1,258.0,4.1,156.0
2025,7,5,2,0.6,5.0,247.0,4.0,152.0
2025,7,5,3,0.61,5.0,33.0,4.1,161.0
2025,7,5,4,0.69,5.3,303.0,3.9,148.0
2025,7,5,5,0.79,5.3,247.0,2.3,131.0
2025,7,5,6,0.69,5.3,258.0,1.8,27.0
2025,7,5,7,0.75,5.8,258.0,1.6,61.0
2025,7,5,8,0.73,5.6,258.0,1.9,30.0
2025,7,5,9,0.57,5.4,258.0,2.2,7.0
2025,7,5,10,0.5,5.4,258.0,3.3,11.0
2025,7,5,11,0.4,5.1,270.0,4.7,2.0
2025,7,5,12,0.55,4.7,270.0,5.9,359.0
2025,7,5,13,0.52,4.7,258.0,6.0,342.0
2025,7,5,14,0.61,4.5,247.0,6.6,340.0
2025,7,5,15,0.66,4.2,247.0,6.9,355.0
2025,7,5,16,0.76,3.9,33.0,7.2,356.0
2025,7,5,17,0.76,4.0,258.0,6.4,350.0
2025,7,5,18,0.82,4.4,258.0,3.7,310.0
2025,7,5,20,0.78,4.6,258.0,2.8,324.0
2025,7,5,22,0.72,4.8,247.0,3.3,129.0
2025,7,5,23,0.71,5.2,247.0,3.3,150.0
2025,7,6,0,0.71,5.8,247.0,3.3,145.0
2025,7,6,1,0.57,5.6,247.0,2.5,126.0
2025,7,6,2,0.61,5.6,258.0,2.8,33.0
2025,7,6,3,0.6,6.0,258.0,2.5,42.0
2025,7,6,4,0.52,5.7,258.0,3.8,57.0
2025,7,6,5,0.65,5.9,258.0,4.2,44.0
2025,7,6,6,0.64,5.4,247.0,5.1,39.0
2025,7,6,7,0.7,5.1,247.0,4.9,25.0
2025,7,6,8,0.73,5.0,247.0,3.9,21.0
2025,7,6,9,0.68,5.5,247.0,1.7,16.0
2025,7,6,10,0.62,5.5,258.0,3.6,19.0
2025,7,6,11,0.52,5.3,258.0,3.9,27.0
2025,7,6,12,0.6,5.8,247.0,2.8,23.0
2025,7,6,13,0.5,5.6,247.0,1.8,54.0
2025,7,6,14,0.43,4.9,258.0,4.1,33.0
2025,7,6,15,0.5,5.3,258.0,4.5,354.0
2025,7,6,16,0.51,4.8,258.0,5.3,12.0
2025,7,6,17,0.58,4.4,270.0,5.0,358.0
2025,7,6,18,0.68,4.9,270.0,6.3,9.0
2025,7,6,19,0.72,4.6,270.0,5.8,26.0
2025,7,6,20,0.75,4.2,22.0,8.1,28.0
2025,7,6,21,0.89,4.1,11.0,6.7,17.0
2025,7,6,22,0.75,4.1,0.0,2.5,90.0
2025,7,6,23,0.86,4.7,0.0,7.7,10.0
2025,7,7,0,1.11,4.7,348.0,8.4,23.0
2025,7,7,1,1.4,4.6,0.0,8.7,22.0
2025,7,7,2,1.74,5.3,0.0,12.8,334.0
2025,7,7,3,1.82,5.1,0.0,11.2,305.0
2025,7,7,4,1.82,5.3,11.0,7.3,289.0
2025,7,7,5,1.55,5.1,11.0,8.8,277.0
2025,7,7,6,1.48,4.7,11.0,11.7,277.0
2025,7,7,7,1.68,4.7,348.0,10.5,295.0
2025,7,7,8,1.68,4.8,337.0,8.4,273.0
2025,7,7,9,1.65,4.9,348.0,10.2,191.0
2025,7,7,10,1.45,4.5,337.0,10.6,195.0
2025,7,7,11,1.32,4.6,303.0,8.5,196.0
2025,7,7,12,1.34,4.8,348.0,8.6,205.0
2025,7,7,13,1.22,4.7,337.0,9.7,211.0
2025,7,7,14,1.12,4.4,258.0,9.7,216.0
2025,7,7,15,1.15,4.4,270.0,9.2,216.0
2025,7,7,16,1.1,4.3,258.0,8.2,223.0
2025,7,7,17,0.99,4.2,247.0,7.9,200.0
2025,7,7,18,0.98,4.5,270.0,8.1,197.0
2025,7,7,19,0.92,4.6,258.0,8.0,198.0
2025,7,7,20,1.03,4.4,247.0,9.1,204.0
2025,7,7,21,1.12,4.4,247.0,8.8,194.0
2025,7,7,22,0.92,4.4,247.0,8.6,199.0
2025,7,7,23,0.89,4.3,247.0,8.4,198.0
2025,7,8,0,0.95,4.2,247.0,8.9,197.0
2025,7,8,1,0.94,4.2,247.0,8.9,198.0
2025,7,8,2,0.93,4.3,247.0,9.3,189.0
2025,7,8,3,0.84,4.5,258.0,9.6,191.0
2025,7,8,4,0.8,4.2,258.0,10.0,192.0
2025,7,8,5,0.78,4.1,247.0,9.6,195.0
2025,7,8,6,0.9,4.3,270.0,7.9,191.0
2025,7,8,7,0.82,4.3,258.0,8.2,178.0
2025,7,8,8,0.83,4.3,258.0,7.8,169.0
2025,7,8,9,1.05,4.1,258.0,6.3,216.0
2025,7,8,10,0.83,4.1,270.0,10.9,161.0
2025,7,8,11,0.77,4.1,258.0,8.8,156.0
2025,7,8,12,0.89,4.1,270.0,10.9,161.0
2025,7,8,13,0.86,4.4,258.0,9.5,159.0
2025,7,8,14,0.78,4.9,270.0,8.0,156.0
2025,7,8,15,0.77,5.1,270.0,9.6,155.0
2025,7,8,16,0.86,4.9,270.0,8.1,174.0
2025,7,8,17,0.7,4.4,270.0,9.1,182.0
2025,7,8,18,0.73,4.6,270.0,8.5,192.0
2025,7,8,19,0.77,4.3,258.0,10.3,191.0
2025,7,8,20,0.83,4.2,258.0,9.2,194.0
2025,7,8,21,0.81,4.3,270.0,9.1,193.0
2025,7,8,22,0.79,4.0,258.0,9.2,194.0
2025,7,8,23,0.83,4.2,258.0,9.1,183.0
2025,7,9,0,0.87,4.1,247.0,9.7,187.0
2025,7,9,1,0.91,4.1,247.0,9.1,187.0
2025,7,9,2,0.98,4.5,270.0,8.4,173.0
2025,7,9,3,1.0,5.1,258.0,4.6,87.0
2025,7,9,4,1.28,5.0,292.0,6.8,140.0
2025,7,9,5,1.19,4.4,270.0,10.6,176.0
2025,7,9,6,1.18,4.0,270.0,12.0,183.0
2025,7,9,7,1.2,4.4,270.0,7.4,163.0
2025,7,9,8,1.18,4.4,247.0,10.2,192.0
2025,7,9,9,1.27,4.3,258.0,9.2,153.0
2025,7,9,10,0.94,4.3,258.0,10.1,153.0
2025,7,9,11,0.99,4.2,247.0,11.0,149.0
2025,7,9,12,0.92,4.4,258.0,10.1,155.0
2025,7,9,13,0.85,4.8,258.0,10.7,150.0
2025,7,9,14,0.83,5.7,270.0,10.3,143.0
2025,7,9,15,0.77,5.7,270.0,11.7,154.0
2025,7,9,16,0.92,5.8,258.0,11.5,155.0
2025,7,9,17,1.01,5.4,258.0,9.1,148.0
2025,7,9,18,0.98,5.1,270.0,7.9,54.0
2025,7,9,19,1.67,5.2,270.0,9.5,86.0
2025,7,9,20,1.23,4.8,45.0,8.4,73.0
2025,7,9,21,1.02,4.9,247.0,4.4,97.0
2025,7,9,22,0.92,5.1,247.0,4.2,114.0
2025,7,9,23,0.82,5.3,236.0,5.7,155.0
2025,7,10,0,0.89,5.1,236.0,4.4,142.0
2025,7,10,1,0.71,4.8,247.0,3.5,154.0
2025,7,10,2,0.71,5.1,258.0,2.3,35.0
2025,7,10,3,0.67,5.4,247.0,4.4,62.0
2025,7,10,4,0.53,4.8,247.0,3.0,92.0
2025,7,10,5,0.52,4.9,247.0,1.7,124.0
2025,7,10,6,0.55,5.1,67.0,2.8,110.0
2025,7,10,7,0.55,4.9,258.0,2.2,144.0
2025,7,10,8,0.62,5.0,270.0,3.7,131.0
2025,7,10,9,0.63,5.1,247.0,5.4,151.0
2025,7,10,10,0.6,5.2,78.0,5.4,151.0
2025,7,10,11,0.61,4.8,348.0,5.8,150.0
2025,7,10,12,0.63,5.1,247.0,3.7,151.0
2025,7,10,13,0.57,5.0,247.0,3.2,159.0
2025,7,10,14,0.49,5.0,67.0,5.3,165.0
2025,7,10,15,0.48,4.8,236.0,2.3,138.0
2025,7,10,17,0.47,4.8,258.0,4.3,78.0
2025,7,10,18,0.45,4.8,56.0,5.3,54.0
2025,7,10,19,0.5,4.8,281.0,4.7,55.0
2025,7,10,20,0.51,4.7,258.0,4.7,42.0
2025,7,10,21,0.62,4.9,0.0,3.5,14.0
2025,7,10,22,0.71,5.2,270.0,3.4,49.0
2025,7,10,23,0.74,5.0,22.0,2.8,80.0
2025,7,11,0,0.71,5.2,22.0,1.5,124.0
2025,7,11,1,0.69,5.2,33.0,1.7,148.0
2025,7,11,2,0.61,5.4,22.0,2.0,145.0
2025,7,11,3,0.58,5.4,33.0,2.4,152.0
2025,7,11,4,0.55,5.4,67.0,5.4,165.0
2025,7,11,5,0.53,5.3,247.0,4.2,131.0
2025,7,11,6,0.54,5.5,258.0,3.1,149.0
2025,7,11,7,0.56,5.5,45.0,6.7,186.0
2025,7,11,8,0.55,5.6,45.0,2.9,123.0
2025,7,11,9,0.59,5.4,33.0,1.7,40.0
2025,7,11,10,0.65,5.4,11.0,2.4,357.0
2025,7,11,11,0.67,5.4,33.0,3.4,43.0
2025,7,11,12,0.69,5.6,33.0,5.9,60.0
2025,7,11,13,0.77,5.4,0.0,5.4,42.0
2025,7,11,14,0.64,5.4,258.0,2.5,47.0
2025,7,11,15,0.64,5.3,258.0,6.5,235.0
2025,7,11,16,0.66,5.3,270.0,1.9,274.0
2025,7,11,17,0.67,4.9,258.0,1.8,82.0
2025,7,11,18,0.68,5.2,22.0,4.0,76.0
2025,7,11,19,0.75,5.5,45.0,2.2,67.0
2025,7,11,20,0.79,5.2,22.0,1.9,111.0
2025,7,11,22,0.67,4.8,11.0,1.9,162.0
2025,7,11,23,0.7,5.1,348.0,2.4,168.0
2025,7,12,0,0.84,5.5,292.0,3.2,167.0
2025,7,12,1,0.73,5.4,45.0,3.8,169.0
2025,7,12,2,0.64,5.3,236.0,3.2,167.0
2025,7,12,3,0.69,5.4,45.0,4.0,164.0
2025,7,12,4,0.7,5.0,22.0,4.0,175.0
2025,7,12,5,0.75,5.3,281.0,4.4,198.0
2025,7,12,6,0.69,4.9,67.0,3.9,202.0
2025,7,12,7,0.85,5.2,281.0,2.4,142.0
2025,7,12,8,0.83,5.1,22.0,3.2,187.0
2025,7,12,9,0.94,4.9,348.0,4.3,209.0
2025,7,12,10,0.91,4.8,0.0,5.4,224.0
2025,7,12,11,0.85,5.0,22.0,7.5,239.0
2025,7,12,12,0.74,4.3,22.0,7.6,245.0
2025,7,12,13,0.84,4.8,11.0,8.2,243.0
2025,7,12,14,0.82,4.5,22.0,7.8,241.0
2025,7,12,15,0.79,4.2,22.0,8.0,237.0
2025,7,12,16,0.83,4.3,292.0,8.3,237.0
2025,7,12,17,0.87,4.2,247.0,8.0,238.0
2025,7,12,18,0.86,4.6,22.0,6.4,233.0
2025,7,12,19,0.93,4.6,33.0,6.4,241.0
2025,7,12,20,0.89,4.9,22.0,5.5,242.0
2025,7,12,21,0.87,4.3,33.0,4.3,234.0
2025,7,12,22,0.82,5.0,33.0,4.7,221.0
2025,7,12,23,0.78,5.3,0.0,4.5,208.0
2025,7,13,0,0.8,5.7,11.0,3.8,193.0
2025,7,13,1,0.87,6.2,11.0,4.4,187.0
2025,7,13,2,0.69,5.8,33.0,4.2,203.0
2025,7,13,3,0.66,5.8,281.0,4.8,196.0
2025,7,13,4,0.65,6.0,337.0,4.9,190.0
2025,7,13,5,0.68,6.2,337.0,5.1,180.0
2025,7,13,6,0.59,5.7,11.0,5.0,182.0
2025,7,13,7,0.47,5.1,270.0,5.5,192.0
2025,7,13,8,0.46,4.7,258.0,6.0,208.0
2025,7,13,9,0.59,5.1,270.0,6.2,220.0
2025,7,13,10,0.51,5.1,11.0,6.0,226.0
2025,7,13,11,0.54,5.0,45.0,7.3,236.0
2025,7,13,12,0.55,4.5,33.0,7.0,237.0
2025,7,13,13,0.63,4.7,45.0,7.0,239.0
2025,7,13,14,0.55,4.4,258.0,6.4,234.0
2025,7,13,15,0.53,4.3,258.0,6.7,227.0
2025,7,13,16,0.41,4.1,270.0,5.7,223.0
2025,7,13,17,0.46,4.1,258.0,6.2,230.0
2025,7,13,18,0.43,4.2,225.0,6.0,229.0
2025,7,13,19,0.43,4.4,258.0,5.6,222.0
2025,7,13,20,0.46,4.3,258.0,6.5,233.0
2025,7,13,21,0.49,3.6,247.0,7.3,220.0
2025,7,13,22,0.54,3.6,236.0,6.9,211.0
2025,7,13,23,0.49,3.7,270.0,7.3,214.0
2025,7,14,0,0.46,3.6,258.0,6.3,191.0
2025,7,14,1,0.47,4.0,270.0,6.4,209.0
2025,7,14,2,0.43,3.9,258.0,6.1,222.0
2025,7,14,3,0.44,4.1,270.0,4.8,196.0
2025,7,14,4,0.44,4.1,270.0,4.4,193.0
2025,7,14,5,0.42,3.9,281.0,4.1,177.0
2025,7,14,6,0.47,4.1,292.0,5.6,172.0
2025,7,14,7,0.47,4.0,281.0,6.0,177.0
2025,7,14,8,0.45,3.9,292.0,5.8,196.0
2025,7,14,9,0.44,4.1,270.0,6.3,202.0
2025,7,14,10,0.44,4.0,281.0,6.6,210.0
2025,7,14,11,0.54,4.4,22.0,6.6,220.0
2025,7,14,12,0.46,4.2,236.0,6.9,229.0
2025,7,14,13,0.49,4.7,247.0,8.1,231.0
2025,7,14,14,0.49,4.1,45.0,7.8,239.0
2025,7,14,15,0.59,3.4,247.0,7.8,237.0
2025,7,14,16,0.53,3.5,236.0,7.8,234.0
2025,7,14,17,0.54,3.6,247.0,8.2,231.0
2025,7,14,18,0.61,3.8,236.0,7.0,223.0
2025,7,14,19,0.66,3.6,236.0,7.0,220.0
2025,7,14,20,0.59,3.7,270.0,7.3,220.0
2025,7,14,21,0.6,3.5,247.0,6.9,217.0
2025,7,14,22,0.67,3.6,236.0,6.6,209.0
2025,7,14,23,0.56,3.7,247.0,5.8,191.0
2025,7,15,0,0.57,4.0,258.0,6.0,204.0
2025,7,15,1,0.56,3.8,270.0,5.6,192.0
2025,7,15,2,0.48,3.9,270.0,6.5,196.0
2025,7,15,3,0.47,4.2,56.0,6.8,199.0
2025,7,15,4,0.46,4.3,56.0,5.8,186.0
2025,7,15,5,0.49,3.9,292.0,7.2,160.0
2025,7,15,6,0.48,4.2,11.0,7.1,159.0
2025,7,15,7,0.58,4.1,258.0,7.0,169.0
2025,7,15,8,0.58,4.1,281.0,7.8,157.0
2025,7,15,9,0.54,3.9,258.0,6.4,169.0
2025,7,15,10,0.52,3.8,258.0,5.9,174.0
2025,7,15,11,0.6,4.0,258.0,6.4,194.0
2025,7,15,12,0.55,3.8,258.0,6.8,191.0
2025,7,15,13,0.51,4.0,258.0,6.2,207.0
2025,7,15,14,0.52,4.0,281.0,6.1,213.0
2025,7,15,15,0.4,3.8,270.0,6.3,217.0
2025,7,15,16,0.44,4.0,270.0,6.8,225.0
2025,7,15,17,0.5,3.4,247.0,7.5,226.0
2025,7,15,18,0.57,3.5,270.0,7.4,218.0
2025,7,15,19,0.66,3.7,247.0,7.5,216.0
2025,7,15,20,0.59,3.5,270.0,7.3,215.0
2025,7,15,21,0.61,3.5,270.0,6.0,213.0
2025,7,15,22,0.5,3.7,258.0,6.1,198.0
2025,7,15,23,0.69,3.6,247.0,6.2,190.0
2025,7,16,0,0.57,3.7,258.0,6.0,192.0
2025,7,16,1,0.51,3.8,270.0,6.5,192.0
2025,7,16,2,0.5,3.9,281.0,6.2,193.0
2025,7,16,3,0.49,4.0,270.0,6.1,188.0
2025,7,16,4,0.49,4.0,270.0,6.3,193.0
2025,7,16,5,0.44,4.0,270.0,6.5,195.0
